"REF_DATE","GEO","DGUID","Month of death","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Unknown province or territory of residence","","Month of death, March","Number of deaths","Number","223","units","0","v21216726","16.4.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216727","16.4.2","0.0","","","","1"
"2012","Unknown province or territory of residence","","Month of death, April","Number of deaths","Number","223","units","0","v21216728","16.5.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216729","16.5.2","0.0","","","","1"
"2012","Unknown province or territory of residence","","Month of death, May","Number of deaths","Number","223","units","0","v21216730","16.6.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216731","16.6.2","0.0","","","","1"
"2012","Unknown province or territory of residence","","Month of death, June","Number of deaths","Number","223","units","0","v21216732","16.7.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216733","16.7.2","0.0","","","","1"
"2012","Unknown province or territory of residence","","Month of death, July","Number of deaths","Number","223","units","0","v21216734","16.8.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216735","16.8.2","0.0","","","","1"
"2012","Unknown province or territory of residence","","Month of death, August","Number of deaths","Number","223","units","0","v21216736","16.9.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216737","16.9.2","0.0","","","","1"
"2012","Unknown province or territory of residence","","Month of death, September","Number of deaths","Number","223","units","0","v21216738","16.10.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216739","16.10.2","0.0","","","","1"
"2012","Unknown province or territory of residence","","Month of death, October","Number of deaths","Number","223","units","0","v21216740","16.11.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216741","16.11.2","0.0","","","","1"
"2012","Unknown province or territory of residence","","Month of death, November","Number of deaths","Number","223","units","0","v21216742","16.12.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216743","16.12.2","0.0","","","","1"
"2012","Unknown province or territory of residence","","Month of death, December","Number of deaths","Number","223","units","0","v21216744","16.13.1","0","","","","0"
"2012","Unknown province or territory of residence","","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216745","16.13.2","0.0","","","","1"
"2013","Canada, place of residence","2021A000011124","Total, month of death","Number of deaths","Number","223","units","0","v21216330","1.1.1","252423","","","","0"
"2013","Canada, place of residence","2021A000011124","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216331","1.1.2","100.0","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, January","Number of deaths","Number","223","units","0","v21216332","1.2.1","25602","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216333","1.2.2","10.1","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, February","Number of deaths","Number","223","units","0","v21216334","1.3.1","20730","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216335","1.3.2","8.2","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, March","Number of deaths","Number","223","units","0","v21216336","1.4.1","21837","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216337","1.4.2","8.7","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, April","Number of deaths","Number","223","units","0","v21216338","1.5.1","20886","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216339","1.5.2","8.3","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, May","Number of deaths","Number","223","units","0","v21216340","1.6.1","20611","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216341","1.6.2","8.2","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, June","Number of deaths","Number","223","units","0","v21216342","1.7.1","19183","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216343","1.7.2","7.6","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, July","Number of deaths","Number","223","units","0","v21216344","1.8.1","20103","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216345","1.8.2","8.0","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, August","Number of deaths","Number","223","units","0","v21216346","1.9.1","19565","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216347","1.9.2","7.8","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, September","Number of deaths","Number","223","units","0","v21216348","1.10.1","19359","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216349","1.10.2","7.7","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, October","Number of deaths","Number","223","units","0","v21216350","1.11.1","20857","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216351","1.11.2","8.3","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, November","Number of deaths","Number","223","units","0","v21216352","1.12.1","20867","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216353","1.12.2","8.3","","","","1"
"2013","Canada, place of residence","2021A000011124","Month of death, December","Number of deaths","Number","223","units","0","v21216354","1.13.1","22823","","","","0"
"2013","Canada, place of residence","2021A000011124","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216355","1.13.2","9.0","","","","1"
"2013","Newfoundland and Labrador, place of residence","2021A000210","Total, month of death","Number of deaths","Number","223","units","0","v21216356","2.1.1","4880","","","","0"
"2013","Newfoundland and Labrador, place of residence","2021A000210","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216357","2.1.2","100.0","","","","1"
"2013","Newfoundland and Labrador, place of residence","2021A000210","Month of death, January","Number of deaths","Number","223","units","0","v21216358","2.2.1","510","","","","0"
"2013","Newfoundland and Labrador, place of residence","2021A000210","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216359","2.2.2","10.5","","","","1"
"2013","Newfoundland and Labrador, place of residence","2021A000210","Month of death, February","Number of deaths","Number","223","units","0","v21216360","2.3.1","434","","","","0"
"2013","Newfoundland and Labrador, place of residence","2021A000210","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216361","2.3.2","8.9","","","","1"
"2013","Newfoundland and Labrador, place of residence","2021A000210","Month of death, March","Number of deaths","Number","223","units","0","v21216362","2.4.1","450","","","","0"
"2013","Newfoundland and Labrador, place of residence","2021A000210","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216363","2.4.2","9.2","","","","1"
